,osmid
85019,61731189
85020,83115700
85021,217123218
85022,113730247
85023,113730247
85024,25529717
85025,25529717
85026,240431012
85027,240431012
85028,297024534
85029,297024536
85030,344967116
85031,157868819
85032,29390444
85033,29390444
85034,146060571
85035,146060571
85036,796480180
85037,796480180
85038,190123110
85039,190123111
85040,47197018
85041,75394044
85042,834278406
85043,80477438
85044,80477438
85045,831244565
85046,831244565
85047,21146566
85048,828279560
85049,834278406
85050,834278406
85051,831244565
85052,831244565
85053,41445338
85054,127170333
85055,24559264
85056,24559264
85057,24559264
85058,24559264
85059,591606405
85060,591606416
85061,671105915
85062,671105915
85063,796480180
85064,796480180
85065,4908479
85066,29597187
85067,796480180
85068,796480180
85069,173128825
85070,93167136
85071,93167136
85072,25181097
85073,25181097
85074,831244563
85075,831244563
85076,127029789
85077,831244564
85078,831244564
85079,188354269
85080,107756259
85081,107756259
85082,42289812
85083,42289812
85084,173128826
85085,297024529
85086,297024532
85087,42289812
85088,42289812
85089,30971878
85090,30971878
85091,788425535
85092,683098807
85093,683098807
85094,24202419
85095,24202419
85096,127029789
85097,722197535
85098,722197535
85099,831244566
85100,831244566
85101,40876392
85102,40876392
85103,30971878
85104,30971878
85105,194030211
85106,19801704
85107,19801704
85108,194030211
85109,194030211
85110,194030211
85111,27090949
85112,216673839
85113,194030212
85114,45965839
85115,45965839
85116,45965838
85117,45965839
85118,45965839
85119,45965839
85120,22818198
85121,175716100
85122,25031621
85123,25031621
85124,224900304
85125,120285745
85126,120285745
85127,216572548
85128,216572548
85129,80641313
85130,80641313
85131,19801546
85132,19801546
85133,719990365
85134,719990365
85135,19801658
85136,19801658
85137,21922480
85138,141803604
85139,141803604
85140,719990362
85141,719990365
85142,348547918
85143,177494639
85144,218415904
85145,21922464
85146,808761594
85147,62194287
85148,62194287
85149,157868819
85150,813747024
85151,813747024
85152,720375298
85153,720375298
85154,746000176
85155,746000176
85156,41445343
85157,41445343
85158,74889818
85159,74889818
85160,116236339
85161,116236339
85162,62194287
85163,62194287
85164,29087582
85165,709383811
85166,216598703
85167,46619386
85168,93167150
85169,216789263
85170,187685304
85171,216789262
85172,591606409
85173,216988892
85174,187685309
85175,22727685
85176,552851768
85177,153776606
85178,153776606
85179,19801651
85180,19801651
85181,209098413
85182,255472409
85183,277117076
85184,116236339
85185,116236339
85186,116236339
85187,116236339
85188,19801635
85189,19801635
85190,73306222
85191,73306222
85192,22939316
85193,192605345
85194,22939316
85195,218427521
85196,25031621
85197,284450664
85198,26041277
85199,565319743
85200,565319744
85201,723913795
85202,723913795
85203,24558643
85204,22727685
85205,807536042
85206,231720764
85207,231720765
85208,545433850
85209,155725990
85210,155725990
85211,24558643
85212,151477733
85213,24163891
85214,807536042
85215,93167134
85216,24558643
85217,24558643
85218,24163891
85219,216692172
85220,237025647
85221,24558643
85222,24163889
85223,24163889
85224,24558643
85225,83115700
85226,795952644
85227,24558643
85228,93227353
85229,93227353
85230,24163891
85231,162292637
85232,162292637
85233,19801610
85234,19801610
85235,22808705
85236,22808705
85237,552851778
85238,358095496
85239,26770490
85240,26770490
85241,24200742
85242,217157717
85243,684086408
85244,684086408
85245,684086408
85246,26128876
85247,26128876
85248,24200742
85249,24200742
85250,156984673
85251,93167134
85252,24232713
85253,217157715
85254,82800575
85255,178856977
85256,22813641
85257,24200742
85258,26770480
85259,26770480
85260,153672334
85261,481446345
85262,825758184
85263,123728171
85264,123728171
85265,714451983
85266,153672335
85267,153672335
85268,345738511
85269,345738511
85270,345738511
85271,345738511
85272,153672335
85273,26465728
85274,26465728
85275,545433851
85276,62194287
85277,62194287
85278,26128876
85279,26128876
85280,51165795
85281,23825065
85282,26128876
85283,26128876
85284,29326987
85285,834792618
85286,26000618
85287,26000618
85288,93263289
85289,117386952
85290,26770480
85291,26770480
85292,157398092
85293,651561193
85294,160359953
85295,160359953
85296,148978823
85297,157398092
85298,20198782
85299,20198782
85300,144430401
85301,152015518
85302,144430401
85303,216234143
85304,61731189
85305,61731189
85306,25932923
85307,29390444
85308,29390444
85309,25805689
85310,25805689
85311,29597312
85312,160410557
85313,517211858
85314,517211859
85315,517211860
85316,517211861
85317,517211862
85318,835048397
85319,835048397
85320,27856169
85321,27856169
85322,27856167
85323,27856167
85324,82749523
85325,27856168
85326,27856168
85327,25932923
85328,29338773
85329,41445343
85330,41445343
85331,25932921
85332,82749523
85333,152015518
85334,24232332
85335,24232332
85336,48306906
85337,25932923
85338,30971877
85339,30971877
85340,29338773
85341,91212041
85342,25932921
85343,152027224
85344,24195796
85345,24195796
85346,82749523
85347,24195796
85348,24195796
85349,29338773
85350,24195796
85351,24195796
85352,29338774
85353,153672336
85354,153672336
85355,29338773
85356,82749523
85357,307419424
85358,307419424
85359,307419424
85360,307419424
85361,38790748
85362,307419424
85363,307419424
85364,29338774
85365,107575301
85366,38790748
85367,38790748
85368,29338774
85369,38790748
85370,38790748
85371,38790748
85372,38790748
85373,38790748
85374,38790748
85375,38790748
85376,38790748
85377,38790748
85378,38790748
85379,688254589
85380,688254589
85381,173292470
85382,173292470
85383,107575301
85384,107575301
85385,157398094
85386,82749523
85387,153920536
85388,153920536
85389,79082203
85390,107575301
85391,107575301
85392,690233477
85393,690233477
85394,690233477
85395,690233477
85396,30971877
85397,30971877
85398,462327998
85399,462327998
85400,462328000
85401,813408239
85402,24163889
85403,24163889
85404,25031620
85405,25031620
85406,116236339
85407,116236339
85408,163269551
85409,163269551
85410,157398094
85411,29597187
85412,79082203
85413,82749523
85414,29597187
85415,29597187
85416,82749523
85417,29597187
85418,29597187
85419,157398094
85420,29597187
85421,37828105
85422,218323987
85423,546145252
85424,25528426
85425,25528426
85426,33280369
85427,33280369
85428,82749523
85429,532952285
85430,507423378
85431,215887779
85432,215887779
85433,86318230
85434,86318230
85435,542163818
85436,86318230
85437,86318230
85438,215887779
85439,215887779
85440,160359953
85441,160359953
85442,177494657
85443,54417611
85444,54417611
85445,507423378
85446,29390444
85447,29390444
85448,198989608
85449,198989608
85450,30971877
85451,30971877
85452,177494648
85453,656709237
85454,656709237
85455,26770480
85456,26770480
85457,160359953
85458,226920675
85459,216234150
85460,29597695
85461,29597695
85462,26003354
85463,26003354
85464,25932926
85465,545628462
85466,21890560
85467,21890560
85468,25117113
85469,23487283
85470,177494669
85471,25932926
85472,82749519
85473,82749519
85474,41445343
85475,41445343
85476,82749501
85477,82749501
85478,29597695
85479,29597695
85480,33280420
85481,48306900
85482,25528432
85483,25528432
85484,247803161
85485,31875668
85486,31875668
85487,108219540
85488,552950275
85489,173277192
85490,173277192
85491,131753642
85492,131753642
85493,24393902
85494,24393902
85495,24393900
85496,24393900
85497,24393900
85498,24393900
85499,128052898
85500,128052898
85501,111250375
85502,111250375
85503,288574413
85504,288574413
85505,19845344
85506,19845346
85507,37830949
85508,37830949
85509,456151899
85510,37830950
85511,24822905
85512,37830950
85513,37830948
85514,456151901
85515,117386955
85516,117386955
85517,19845344
85518,216692363
85519,216692363
85520,216692363
85521,216692362
85522,237025647
85523,29349643
85524,237025647
85525,41445343
85526,41445343
85527,237025647
85528,237025647
85529,237025647
85530,19801669
85531,19801669
85532,216692173
85533,158256247
85534,158256247
85535,216692173
85536,216692173
85537,65371796
85538,216692173
85539,216692174
85540,216692175
85541,216688105
85542,30599351
85543,30599351
85544,216688107
85545,141069821
85546,216688106
85547,216691329
85548,216691329
85549,117386955
85550,117386955
85551,31875857
85552,31875857
85553,22727586
85554,26004332
85555,19801610
85556,19801610
85557,22727585
85558,28838556
85559,71956524
85560,81522039
85561,81522039
85562,71956524
85563,800999500
85564,800999500
85565,19845066
85566,71956524
85567,26770029
85568,26770029
85569,154995815
85570,26004320
85571,219423703
85572,154995815
85573,154995815
85574,219423705
85575,219423705
85576,154995815
85577,154995815
85578,154995815
85579,71956521
85580,37637133
85581,91682912
85582,217152684
85583,19801610
85584,19801610
85585,591606409
85586,30599351
85587,30599351
85588,30599351
85589,30599351
85590,19801685
85591,19801685
85592,52720357
85593,81522046
85594,29597234
85595,37828106
85596,674991625
85597,25131942
85598,277117085
85599,81522046
85600,81522046
85601,25131942
85602,545106886
85603,545106886
85604,95391285
85605,95391285
85606,19801635
85607,19801635
85608,81522046
85609,81522046
85610,28120042
85611,28120042
85612,81522046
85613,81522046
85614,26295873
85615,26295873
85616,117386955
85617,117386955
85618,26295873
85619,26295873
85620,219273198
85621,218414141
85622,81522046
85623,81522046
85624,415286437
85625,415286437
85626,19801651
85627,19801651
85628,24525405
85629,25131942
85630,25131942
85631,30599506
85632,30599506
85633,81522046
85634,81522046
85635,511673097
85636,623471127
85637,574500043
85638,574707648
85639,217123218
85640,74470911
85641,74470911
85642,237025648
85643,83334156
85644,389021585
85645,19801651
85646,19801651
85647,151043594
85648,750755659
85649,827648524
85650,83334210
85651,19801635
85652,19801635
85653,683098804
85654,683098807
85655,29401294
85656,29401294
85657,74470911
85658,415286437
85659,237023679
85660,31765360
85661,760060443
85662,760060443
85663,217501753
85664,415286437
85665,415286437
85666,25131942
85667,599581612
85668,358513010
85669,358513010
85670,216864913
85671,74470648
85672,74470648
85673,30599506
85674,30599506
85675,25131943
85676,37832001
85677,37832001
85678,25131943
85679,25131943
85680,217501752
85681,25131943
85682,91682892
85683,91682892
85684,177494639
85685,74470911
85686,74470911
85687,42403940
85688,42403940
85689,42403940
85690,42403940
85691,332669412
85692,25131943
85693,19801675
85694,277117085
85695,42403951
85696,42403951
85697,42403951
85698,42403951
85699,30599506
85700,30599506
85701,81522046
85702,81522046
85703,27107733
85704,27107733
85705,42403951
85706,42403951
85707,74470911
85708,74470911
85709,26485422
85710,508909313
85711,31875666
85712,508909311
85713,24364492
85714,180638956
85715,42403951
85716,42403951
85717,224510637
85718,224510637
85719,163313206
85720,224510637
85721,224510637
85722,358513010
85723,358513010
85724,91682895
85725,91682895
85726,191153441
85727,191153441
85728,180640941
85729,180640941
85730,835875767
85731,835875767
85732,82456699
85733,82456699
85734,209180315
85735,82456699
85736,82456699
85737,160742531
85738,160742531
85739,196565130
85740,227333677
85741,227333677
85742,30599351
85743,30599351
85744,31765360
85745,31765360
85746,31765360
85747,31765360
85748,338179044
85749,338179044
85750,80262066
85751,80262066
85752,415286437
85753,415286437
85754,30971882
85755,30971882
85756,42812637
85757,218323992
85758,443761960
85759,829894545
85760,829894545
85761,74470911
85762,74470911
85763,29320777
85764,128235388
85765,128235388
85766,112285977
85767,112285977
85768,218413443
85769,25833013
85770,25833013
85771,25833013
85772,75394044
85773,75394044
85774,180638956
85775,91682893
85776,91682909
85777,21921525
85778,415286437
85779,415286437
85780,725188323
85781,74470648
85782,74470648
85783,26295873
85784,26295873
85785,110125699
85786,110125699
85787,15392496
85788,365612143
85789,518694177
85790,26770029
85791,26770029
85792,24346225
85793,25870564
85794,365612142
85795,24392151
85796,25870564
85797,25870564
85798,24377006
85799,25870564
85800,172920757
85801,172920757
85802,172920757
85803,743747631
85804,315052765
85805,315052765
85806,116236339
85807,116236339
85808,30971876
85809,26770029
85810,26770029
85811,451320877
85812,209256298
85813,209256298
85814,26769863
85815,26769863
85816,365612142
85817,365612142
85818,365612142
85819,365612142
85820,93227340
85821,93227340
85822,19801715
85823,19801715
85824,506294171
85825,506294171
85826,240931733
85827,240931733
85828,365612142
85829,365612142
85830,189431080
85831,189431080
85832,218415893
85833,218415893
85834,112285977
85835,112285977
85836,83334131
85837,83334131
85838,29390444
85839,29390444
85840,681637257
85841,722269689
85842,722269689
85843,115077666
85844,26770029
85845,112285977
85846,112285977
85847,26769863
85848,26769863
85849,24805540
85850,292682448
85851,305290703
85852,305290703
85853,289095165
85854,160718332
85855,160718332
85856,31959548
85857,460605591
85858,460605591
85859,306690899
85860,306690899
85861,219273198
85862,306690899
85863,306690899
85864,306690899
85865,306690899
85866,306690899
85867,306690899
85868,358513010
85869,358513010
85870,306690899
85871,306690899
85872,21921526
85873,83334131
85874,83334131
85875,61731189
85876,61731189
85877,83334131
85878,83334131
85879,239059686
85880,239059686
85881,191815092
85882,239059686
85883,239059686
85884,451320877
85885,377042763
85886,377042767
85887,315052758
85888,377042763
85889,533275335
85890,533275336
85891,26769459
85892,26769459
85893,555799495
85894,555799496
85895,77882928
85896,81522043
85897,81522043
85898,783315506
85899,783315506
85900,28289238
85901,554520195
85902,554520195
85903,227338097
85904,157868819
85905,664691509
85906,26769863
85907,37828106
85908,37828106
85909,37828106
85910,37828106
85911,37828106
85912,385572347
85913,681458279
85914,681458279
85915,681458279
85916,41151860
85917,41151860
85918,41151860
85919,41151860
85920,554520195
85921,554520195
85922,787062521
85923,787062521
85924,787062521
85925,787062521
85926,25117113
85927,28238723
85928,28238723
85929,145988886
85930,145988886
85931,83334037
85932,83334037
85933,28238730
85934,28238730
85935,28238716
85936,28238716
85937,28238718
85938,28238718
85939,77697372
85940,77697372
85941,266005460
85942,791359107
85943,791359107
85944,54108405
85945,54108405
85946,30010140
85947,30010140
85948,769488820
85949,769488820
85950,128269207
85951,128269207
85952,54108405
85953,54108405
85954,29597854
85955,77697371
85956,77697371
85957,48018564
85958,48018564
85959,43757634
85960,43757634
85961,30010301
85962,30010301
85963,30010301
85964,30010301
85965,25021233
85966,118446432
85967,118446432
85968,216222476
85969,83334131
85970,205785250
85971,205785250
85972,358513010
85973,358513010
85974,25712568
85975,25712568
85976,205785250
85977,205785250
85978,25712568
85979,297804536
85980,778656857
85981,25712570
85982,25712570
85983,134414484
85984,134414484
85985,25712570
85986,25712570
85987,118446432
85988,118446432
85989,25712570
85990,25712570
85991,25712570
85992,25712570
85993,30010284
85994,30010284
85995,25712570
85996,25712570
85997,25712570
85998,29752385
85999,29752385
86000,30010246
86001,30010246
86002,260028416
86003,260028416
86004,118446432
86005,118446432
86006,26302262
86007,233620424
86008,297804536
86009,297804536
86010,297804536
86011,297804536
86012,297804536
86013,297804536
86014,21920248
86015,26295136
86016,26295136
86017,151285485
86018,151285485
86019,297804536
86020,297804536
86021,55462274
86022,55462274
86023,25944842
86024,25944842
86025,245809090
86026,245809090
86027,245809090
86028,44422895
86029,596029358
86030,23257812
86031,23257812
86032,83334156
86033,83334156
86034,217197489
86035,60287916
86036,60287916
86037,24202419
86038,24202419
86039,194030211
86040,194030211
86041,194030211
86042,194030213
86043,194030213
86044,194030213
86045,194030213
86046,194030213
86047,194030213
86048,224900305
86049,224900305
86050,224900305
86051,25712570
86052,778656857
86053,224902648
86054,224902648
86055,224902647
86056,54416502
86057,54416502
86058,25071724
86059,25071726
86060,25071727
86061,224870486
86062,194030210
86063,224870486
86064,224870485
86065,54871859
86066,54871859
86067,30566647
86068,209286058
86069,231720764
86070,725885197
86071,358513010
86072,358513010
86073,214333542
86074,214333542
86075,25944842
86076,25944844
86077,31764355
86078,252172122
86079,665015250
86080,665015250
86081,25944844
86082,25944844
86083,24525609
86084,665015250
86085,665015250
86086,214333542
86087,214333542
86088,25944844
86089,25944844
86090,214333542
86091,214333542
86092,214333540
86093,214333542
86094,214333542
86095,25944844
86096,25944844
86097,214333542
86098,214333542
86099,214333540
86100,214333540
86101,214333542
86102,214333542
86103,214333549
86104,214333549
86105,214333542
86106,214333542
86107,214333540
86108,214333540
86109,214333549
86110,214333549
86111,214333549
86112,214333549
86113,214333542
86114,214333542
86115,214333540
86116,214333549
86117,214333549
86118,290087812
86119,506211293
86120,506211293
86121,25944844
86122,25944844
86123,29261219
86124,29261219
86125,689359241
86126,689359241
86127,214333549
86128,214333549
86129,25944844
86130,25944844
86131,26343725
86132,83334157
86133,83334157
86134,29390444
86135,29390444
86136,82456691
86137,82456691
86138,25944844
86139,31764176
86140,379209245
86141,92456134
86142,92456134
86143,379209245
86144,379209245
86145,92456134
86146,92456134
86147,214333549
86148,214333549
86149,379209245
86150,379209245
86151,506211293
86152,506211293
86153,379209245
86154,214333549
86155,214333549
86156,552832246
86157,552832246
86158,148073480
86159,148073480
86160,28814947
86161,214333549
86162,214333549
86163,311596593
86164,311596593
86165,538322446
86166,83334157
86167,83334157
86168,217123170
86169,31764773
86170,31764773
86171,92870220
86172,92870220
86173,736573266
86174,736573266
86175,736573266
86176,736573266
86177,92870220
86178,92870220
86179,46655520
86180,46655520
86181,83334037
86182,83334037
86183,506211293
86184,506211293
86185,160338138
86186,160338138
86187,27090968
86188,625298182
86189,625298182
86190,76633473
86191,76633473
86192,625298182
86193,148978812
86194,26276986
86195,26276986
86196,195031599
86197,26295136
86198,26295136
86199,747727665
86200,747727665
86201,25757036
86202,25757036
86203,124469798
86204,29752385
86205,737022841
86206,54415038
86207,54415038
86208,27107733
86209,27107733
86210,29752386
86211,29752386
86212,31875323
86213,31875323
86214,702227323
86215,702227324
86216,834278406
86217,834278406
86218,44942401
86219,702227322
86220,702227324
86221,625298184
86222,625298184
86223,20201626
86224,216231371
86225,505106972
86226,216231371
86227,217123170
86228,702227325
86229,702227326
86230,216231372
86231,82456692
86232,82456692
86233,46655520
86234,46655520
86235,124469798
86236,124469801
86237,124469801
86238,124469801
86239,702227322
86240,702227326
86241,83334131
86242,83334131
86243,124469801
86244,124469801
86245,42385435
86246,124469801
86247,238150430
86248,31875323
86249,31875323
86250,187685308
86251,247804551
86252,247804551
86253,738016629
86254,60048438
86255,60287916
86256,60287916
86257,186071621
86258,216789259
86259,60048439
86260,558303207
86261,60048439
86262,28120042
86263,28120042
86264,60048438
86265,738016629
86266,738016629
86267,306379634
86268,306379634
86269,107356692
86270,738016630
86271,738016630
86272,193161072
86273,193161072
86274,193161072
86275,193161072
86276,671108332
86277,671108332
86278,118446431
86279,160338138
86280,24731528
86281,148073480
86282,148073480
86283,80641300
86284,80641300
86285,116236339
86286,116236339
86287,26037143
86288,338179047
86289,80641300
86290,80641300
86291,80641300
86292,80641300
86293,80641300
86294,80641300
86295,28768088
86296,28768088
86297,42385440
86298,124469799
86299,148073480
86300,82749533
86301,124469799
86302,124469799
86303,76752514
86304,76752514
86305,124469799
86306,124469799
86307,124469799
86308,124469799
86309,124469787
86310,124469799
86311,124469799
86312,124469787
86313,124469799
86314,158906359
86315,288574413
86316,46655520
86317,46655520
86318,19846841
86319,19846841
86320,76752514
86321,76752514
86322,158906359
86323,76752514
86324,76752514
86325,117618420
86326,117618422
86327,828601125
86328,306379634
86329,306379634
86330,358513010
86331,358513010
86332,80641298
86333,80641298
86334,80641298
86335,80641298
86336,31765010
86337,54416502
86338,54416502
86339,142843327
86340,142843327
86341,142843327
86342,142843327
86343,142843327
86344,142843327
86345,144982143
86346,144982143
86347,31765010
86348,142843327
86349,80641298
86350,80641298
86351,561541687
86352,80641298
86353,80641298
86354,24821352
86355,24821354
86356,396964396
86357,24821354
86358,24821355
86359,79262253
86360,82749533
86361,24821356
86362,79262253
86363,46655520
86364,216548863
86365,216548863
86366,26037143
86367,828601125
86368,216548863
86369,216548859
86370,358513010
86371,358513010
86372,239521499
86373,312068531
86374,730185385
86375,736528617
86376,240931733
86377,240931733
86378,637586592
86379,72470556
86380,72470556
86381,29390444
86382,29390444
86383,240441065
86384,83334037
86385,83334037
86386,426858890
86387,24822053
86388,26037143
86389,26037143
86390,164228850
86391,164228850
86392,164228850
86393,164228850
86394,83334131
86395,83334131
86396,164228850
86397,164228850
86398,164228850
86399,164228850
86400,229125214
86401,46655520
86402,46655520
86403,237024637
86404,233620425
86405,233620425
86406,688254588
86407,794061234
86408,331111570
86409,404645289
86410,404645289
86411,27107733
86412,27107733
86413,690233477
86414,690233477
86415,24822053
86416,222183646
86417,54416502
86418,54416502
86419,26037143
86420,26037143
86421,46655520
86422,46655520
86423,404645289
86424,404645289
86425,92456097
86426,92456097
86427,404645289
86428,404645289
86429,404645289
86430,404645289
86431,404645289
86432,404645289
86433,26037143
86434,26037143
86435,80576569
86436,404645289
86437,404645289
86438,173221049
86439,173221049
86440,330623973
86441,330623973
86442,330623973
86443,330623973
86444,27107733
86445,27107733
86446,157868817
86447,26535531
86448,26535531
86449,460604594
86450,460604594
86451,460604594
86452,460604594
86453,460604594
86454,460604594
86455,460604594
86456,460604594
86457,460604594
86458,460604594
86459,460604594
86460,460604594
86461,460604594
86462,460604594
86463,460604594
86464,738048066
86465,26535532
86466,26535532
86467,26535532
86468,26535532
86469,26535532
86470,26535532
86471,26535532
86472,26535532
86473,26535532
86474,26535533
86475,26535533
86476,26535534
86477,26535534
86478,26535534
86479,244902679
86480,26535534
86481,26535534
86482,26535534
86483,26535534
86484,26535534
86485,26535534
86486,26535534
86487,26535534
86488,26535535
86489,26535535
86490,26535535
86491,26535535
86492,26535535
86493,26535535
86494,163812422
86495,163812422
86496,163812422
86497,163812422
86498,163812422
86499,37830414
86500,224870487
86501,256387157
86502,256387157
86503,135422561
86504,135422561
86505,533071453
86506,533071454
86507,533071454
86508,553153648
86509,218415904
86510,26535535
86511,26535535
86512,224870487
86513,26535535
86514,26535535
86515,26535535
86516,26535535
86517,26535535
86518,26535535
86519,26535535
86520,26535535
86521,26535535
86522,26535535
86523,26535535
86524,26535535
86525,26535535
86526,26535535
86527,26535535
86528,26535535
86529,26535535
86530,26535535
86531,54415038
86532,54415038
86533,26535535
86534,26535535
86535,26535535
86536,26535535
86537,151477745
86538,26535535
86539,26535535
86540,26535535
86541,26535535
86542,26535535
86543,26535535
86544,26535535
86545,26535535
86546,455761363
86547,455761363
86548,26535535
86549,26535535
86550,26535535
86551,26535535
86552,26535535
86553,26535535
86554,26535535
86555,26535535
86556,26535535
86557,26535535
86558,26535535
86559,26535535
86560,26535535
86561,26535535
86562,26535535
86563,26535535
86564,26535535
86565,26535535
86566,26535535
86567,26535535
86568,26535535
86569,26535535
86570,26535535
86571,26535535
86572,26535535
86573,26535535
86574,26535535
86575,26535535
86576,26535535
86577,26535535
86578,26535535
86579,26535535
86580,26535535
86581,26535535
86582,26535535
86583,26535535
86584,26535542
86585,26535542
86586,26535535
86587,26535535
86588,609343777
86589,101811782
86590,101811782
86591,101811753
86592,609343777
86593,28804401
86594,26535535
86595,26535535
86596,26535535
86597,26535535
86598,26535535
86599,26535536
86600,67558684
86601,155222946
86602,26535536
86603,26535537
86604,26535537
86605,26535537
86606,26535537
86607,29333763
86608,160088238
86609,55462273
86610,747727664
86611,747727664
86612,55462273
86613,55462273
86614,718616962
86615,718616962
86616,718616964
86617,718616964
86618,55462273
86619,55462273
86620,55462275
86621,26793222
86622,26793222
86623,55462272
86624,55462274
86625,55462274
86626,55462275
86627,55462272
86628,151500566
86629,55462274
86630,55462274
86631,55462274
86632,55462274
86633,55462274
86634,29745499
86635,747727665
86636,747727665
86637,29745499
86638,29745499
86639,151496505
86640,508344624
86641,508344624
86642,83334131
86643,83334131
86644,297145076
86645,297145076
86646,345738486
86647,345738486
86648,83334037
86649,166874857
86650,166874857
86651,54415038
86652,54415038
86653,339315235
86654,339315235
86655,34629282
86656,34629282
86657,827830764
86658,827830764
86659,31765474
86660,31765183
86661,166874857
86662,166874857
86663,832196665
86664,518129474
86665,518129475
86666,699075247
86667,699075247
86668,699075247
86669,699075247
86670,699075247
86671,699075247
86672,699075247
86673,699075247
86674,26535542
86675,26535542
86676,26535542
86677,26535542
86678,26535542
86679,26535542
86680,26535542
86681,26535542
86682,26535542
86683,26535542
86684,26535542
86685,26535542
86686,26535542
86687,26535542
86688,26535542
86689,26535542
86690,26535542
86691,26535542
86692,26535542
86693,26535542
86694,26535542
86695,26535542
86696,26535542
86697,26535544
86698,26535544
86699,26535545
86700,29390444
86701,29390444
86702,26535545
86703,26535545
86704,26535545
86705,26535545
86706,26535545
86707,26535545
86708,26535545
86709,26535545
86710,26535545
86711,26535545
86712,26535543
86713,26535545
86714,26535543
86715,26535543
86716,25805258
86717,330623976
86718,330623976
86719,166707010
86720,166707010
86721,166707047
86722,498318594
86723,498318594
86724,725885197
86725,725885197
86726,154995745
86727,83334037
86728,83334037
86729,725885197
86730,725885197
86731,29424776
86732,29424776
86733,725885197
86734,725885197
86735,29424776
86736,29424776
86737,348686325
86738,725885197
86739,725885197
86740,83334037
86741,83334037
86742,426858890
86743,426858890
86744,365016934
86745,209180316
86746,725885197
86747,725885197
86748,54415038
86749,54415038
86750,83334037
86751,83334037
86752,389021585
86753,30566669
86754,725885197
86755,725885197
86756,19801546
86757,19801546
86758,82800604
86759,82800604
86760,83334157
86761,227338097
86762,667625917
86763,667625917
86764,826221170
86765,29390444
86766,29390444
86767,24393900
86768,24393902
86769,24393902
86770,24393902
86771,24393902
86772,24393902
86773,24393902
86774,221480590
86775,552950274
86776,24393900
86777,24393900
86778,24393900
86779,24393900
86780,221480591
86781,423082739
86782,34239012
86783,48306900
86784,405412995
86785,405412995
86786,146396437
86787,405412995
86788,405412996
86789,26306469
86790,26306469
86791,293328860
86792,293328860
86793,31765474
86794,31765474
86795,31765630
86796,221488381
86797,234878375
86798,718232037
86799,718232040
86800,234878373
86801,687833785
86802,26258094
86803,26258094
86804,25487519
86805,162621377
86806,221488389
86807,719948607
86808,221488389
86809,94991055
86810,94991055
86811,221488389
86812,29751208
86813,29751208
86814,7953725
86815,216231367
86816,52916278
86817,199084009
86818,375960172
86819,375960172
86820,375960172
86821,375960172
86822,23257508
86823,23257508
86824,24393907
86825,552832237
86826,556752984
86827,219273203
86828,219273198
86829,292511406
86830,292511406
86831,54417611
86832,54417611
86833,218324009
86834,27090960
86835,27107733
86836,85105737
86837,85105739
86838,24393911
86839,216879845
86840,216879847
86841,216879847
86842,83334157
86843,83334157
86844,507423379
86845,709510400
86846,216879847
86847,552844883
86848,25029839
86849,25029839
86850,92284646
86851,92284646
86852,423669266
86853,641093421
86854,641093421
86855,82749511
86856,628796511
86857,628796511
86858,554540464
86859,345738484
86860,345738484
86861,166874857
86862,166874857
86863,83334037
86864,83334037
86865,409572301
86866,409572304
86867,409572306
86868,166874857
86869,166874857
86870,83334037
86871,83334037
86872,54415038
86873,54415038
86874,548190635
86875,548190635
86876,761268084
86877,148469694
86878,148469694
86879,148469694
86880,148469694
86881,29390444
86882,29390444
86883,134835094
86884,134835095
86885,33280369
86886,33280369
86887,435099053
86888,93167121
86889,93167121
86890,93167121
86891,93167121
86892,93167121
86893,162843073
86894,162843073
86895,145470507
86896,145470507
86897,120286315
86898,120286315
86899,83334156
86900,145470507
86901,145470507
86902,120286305
86903,120286305
86904,22690913
86905,216222490
86906,22690913
86907,22690913
86908,22690913
86909,180497747
86910,734346873
86911,31767102
86912,31767102
86913,145470507
86914,145470507
86915,409572301
86916,338517269
86917,34119853
86918,34119853
86919,145470507
86920,145470507
86921,31767104
86922,31767104
86923,34119853
86924,720735511
86925,145470507
86926,145470507
86927,216222481
86928,103886116
86929,103886116
86930,145470507
86931,145470507
86932,145470507
86933,145470507
86934,145470507
86935,145470507
86936,29356176
86937,219054670
86938,31767102
86939,31767102
86940,83334037
86941,83334037
86942,54416502
86943,54416502
86944,103886116
86945,103886116
86946,31767104
86947,31767104
86948,31767102
86949,31767102
86950,31767263
86951,31767263
86952,579800089
86953,332669401
86954,553133560
86955,553133561
86956,553133562
86957,29389969
86958,553133562
86959,553133563
86960,365016934
86961,103886116
86962,103886116
86963,385572347
86964,181209889
86965,181209889
86966,681458279
86967,681458279
86968,181209889
86969,181209889
86970,181209889
86971,181209889
86972,181209889
86973,181209889
86974,181209889
86975,181209889
86976,94092847
86977,94092847
86978,181209889
86979,181209889
86980,181209889
86981,181209889
86982,103886116
86983,103886116
86984,181209889
86985,181209889
86986,687833785
86987,687833785
86988,103886116
86989,103886116
86990,170741585
86991,170741585
86992,170741585
86993,170741585
86994,170741585
86995,170741585
86996,170741585
86997,170741585
86998,542163818
86999,718616962
87000,718712238
87001,718712239
87002,718616964
87003,718616964
87004,219614116
87005,219614116
87006,554486069
87007,807297629
87008,807297629
87009,807297629
87010,807297629
87011,807297629
87012,148978820
87013,25932923
87014,19845405
87015,332669408
87016,82456699
87017,82456699
